Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,53.220001220703125,52.709999084472656,52.959999084472656,52.790000915527344,1567200.0,40.53388214111328
2010-01-04,54.099998474121094,53.20000076293945,53.7400016784668,53.5099983215332,4890300.0,41.08671188354492
2010-01-05,54.06999969482422,53.029998779296875,53.27000045776367,54.04999923706055,6379300.0,41.501338958740234
2010-01-06,54.849998474121094,53.66999816894531,54.029998779296875,54.04999923706055,3013600.0,41.501338958740234
2010-01-07,57.209999084472656,53.75,53.849998474121094,56.97999954223633,5700800.0,43.751094818115234
2010-01-08,57.52000045776367,56.099998474121094,56.810001373291016,57.130001068115234,3770800.0,43.86627960205078
2010-01-11,58.0,56.93000030517578,57.18000030517578,57.290000915527344,2840700.0,43.9891242980957
2010-01-12,57.7599983215332,55.91999816894531,56.84000015258789,56.70000076293945,2778300.0,43.536102294921875
2010-01-13,57.4900016784668,56.290000915527344,56.58000183105469,57.040000915527344,2945800.0,43.874549865722656
2010-01-14,57.97999954223633,56.439998626708984,56.93000030517578,57.84000015258789,3064100.0,44.489906311035156
2010-01-15,58.0,56.43000030517578,57.5099983215332,56.68000030517578,3955300.0,43.5976448059082
2010-01-19,58.20000076293945,55.720001220703125,56.540000915527344,57.83000183105469,3770800.0,44.482208251953125
2010-01-20,58.939998626708984,57.29999923706055,57.709999084472656,58.790000915527344,6107900.0,45.22061538696289
2010-01-21,58.04999923706055,55.0099983215332,57.63999938964844,55.70000076293945,9860900.0,42.843833923339844
2010-01-22,56.63999938964844,53.310001373291016,56.18000030517578,53.619998931884766,7256500.0,41.24391174316406
2010-01-25,54.90999984741211,53.06999969482422,54.369998931884766,54.0099983215332,3369800.0,41.54389190673828
2010-01-26,54.810001373291016,52.599998474121094,53.869998931884766,52.65999984741211,4635100.0,40.5054931640625
2010-01-27,54.65999984741211,52.439998626708984,52.47999954223633,54.36000061035156,4513800.0,41.81311798095703
2010-01-28,55.0,53.20000076293945,54.869998931884766,54.13999938964844,4652600.0,41.643898010253906
2010-01-29,56.88999938964844,55.20000076293945,55.369998931884766,55.43000030517578,8374700.0,42.63615798950195
2010-02-01,56.220001220703125,55.0099983215332,55.81999969482422,55.86000061035156,5043100.0,42.966896057128906
2010-02-02,56.25,53.79999923706055,55.88999938964844,54.650001525878906,9538100.0,42.03617858886719
2010-02-03,54.599998474121094,53.66999816894531,54.16999816894531,53.709999084472656,74680900.0,41.31314468383789
2010-02-04,53.650001525878906,51.0,53.56999969482422,51.029998779296875,20035300.0,39.251731872558594
2010-02-05,51.88999938964844,50.459999084472656,51.720001220703125,51.790000915527344,12992600.0,39.836299896240234
2010-02-08,52.20000076293945,50.61000061035156,51.65999984741211,50.75,6601800.0,39.03634262084961
2010-02-09,52.08000183105469,50.459999084472656,51.4900016784668,51.060001373291016,9227900.0,39.27480697631836
2010-02-10,52.029998779296875,50.90999984741211,51.18000030517578,51.279998779296875,5768000.0,39.44401550292969
2010-02-11,51.70000076293945,50.7400016784668,51.310001373291016,51.400001525878906,4962000.0,39.53631591796875
2010-02-12,51.61000061035156,50.599998474121094,51.40999984741211,51.52000045776367,7488900.0,39.628623962402344
2010-02-16,52.5,51.27000045776367,51.7400016784668,52.439998626708984,6835200.0,40.33627700805664
2010-02-17,52.79999923706055,51.400001525878906,52.79999923706055,51.849998474121094,6298200.0,39.882450103759766
2010-02-18,52.220001220703125,51.439998626708984,51.470001220703125,51.869998931884766,3664900.0,39.89783477783203
